PdmarticleID;ExternalKey;ParentID;ProductLevel;show_in_2024
29335;IHTCA13089000;21309;Item;yes
28438;IHTCA19012000;21310;Item;yes
29320;IHTCA19015000;21310;Item;yes
29322;IHTCA19035000;21310;Item;yes
29324;IHTCA19028009;21310;Item;yes
29325;IHTCA19076000;21310;Item;yes
29328;IHTCA19089000;21310;Item;yes
29333;IHTCA19054000;21310;Item;yes
29334;IHTCA19060000;21310;Item;yes
29336;IHTCA19048000;21310;Item;yes
29337;IHTCA19042000;21310;Item;yes
29338;IHTCA19018000;21310;Item;yes
29342;IHTCA19022000;21310;Item;yes
29339;IHTCA25042009;21311;Item;yes
29340;IHTCA25028000;21311;Item;yes
29343;IHTCA25060009;21311;Item;yes
29344;IHTCA25018009;21311;Item;yes
29345;IHTCA25022000;21311;Item;yes
29346;IHTCA25015009;21311;Item;yes
29347;IHTCA25048009;21311;Item;yes
29348;IHTCA25035000;21311;Item;yes
29349;IHTCA25089000;21311;Item;yes
29354;IHTCA25076000;21311;Item;yes
30555;IHTCA25054009;21311;Item;yes
27113;IHTCA13022299;21312;Item;yes
27888;IHTCA13015299;21312;Item;yes
27889;IHTCA13018299;21312;Item;yes
27102;IHTCA19022299;21313;Item;yes
27114;IHTCA19015299;21313;Item;yes
27886;IHTCA19018299;21313;Item;yes
25930;IHTSW13015500;21315;Item;yes
27134;IHTSW13012500;21315;Item;yes
27138;IHTSW13028500;21315;Item;yes
27139;IHTSW13022500;21315;Item;yes
27151;IHTSW13018500;21315;Item;yes
27142;IHTSW20015500;24375;Item;yes
27144;IHTSW20028500;24375;Item;yes
27148;IHTSW20012500;24375;Item;yes
27149;IHTSW20018500;24375;Item;yes
27162;IHTSW20022500;24375;Item;yes
27892;IHTSW20035500;24375;Item;yes
27893;IHTSW20042500;24375;Item;yes
27147;IHTSW32028500;24376;Item;yes
27150;IHTSW32064500;24376;Item;yes
27152;IHTSW32035500;24376;Item;yes
27154;IHTSW32018500;24376;Item;yes
27155;IHTSW32042500;24376;Item;yes
27156;IHTSW32022500;24376;Item;yes
27157;IHTSW32048500;24376;Item;yes
27158;IHTSW32015500;24376;Item;yes
27894;IHTSW32054500;24376;Item;yes
27119;IHTSB13018500;24378;Item;yes
27125;IHTSB13015500;24378;Item;yes
27126;IHTSB13022500;24378;Item;yes
27132;IHTSB13028500;24378;Item;yes
27120;IHTSB20018500;24379;Item;yes
27121;IHTSB20022500;24379;Item;yes
27129;IHTSB20028500;24379;Item;yes
27131;IHTSB20035500;24379;Item;yes
27146;IHTSB20042500;24379;Item;yes
27891;IHTSB20015500;24379;Item;yes
27133;IHTSB32018500;24380;Item;yes
27140;IHTSB32035500;24380;Item;yes
27141;IHTSB32028500;24380;Item;yes
27143;IHTSB32042500;24380;Item;yes
27145;IHTSB32022500;24380;Item;yes
24870;IACEA09022015;21330;Item;yes
24873;IACEA09028015;21330;Item;yes
24877;IACEA09035008;21330;Item;yes
24879;IACEA09018008;21330;Item;yes
24881;IACEA09042015;21330;Item;yes
24884;IACEA13042015;21328;Item;yes
24886;IACEA13054009;21328;Item;yes
24887;IACEA13048009;21328;Item;yes
24890;IACEA13076009;21328;Item;yes
24892;IACEA13035009;21328;Item;yes
24893;IACEA13060008;21328;Item;yes
24894;IACEA13028009;21328;Item;yes
24895;IACEA13018015;21328;Item;yes
24896;IACEA13064008;21328;Item;yes
24897;IACEA13022015;21328;Item;yes
24898;IACEA13089008;21328;Item;yes
24900;IACEA13114009;21328;Item;yes
24908;IACEA19022008;21331;Item;yes
24910;IACEA19028008;21331;Item;yes
24912;IACEA19035009;21331;Item;yes
24916;IACEA19042008;21331;Item;yes
24921;IACEA19048009;21331;Item;yes
24922;IACEA19060008;21331;Item;yes
24923;IACEA19089008;21331;Item;yes
24927;IACEA19076015;21331;Item;yes
24928;IACEA19114009;21331;Item;yes
24931;IACEA19064008;21331;Item;yes
24932;IACEA19054008;21331;Item;yes
24946;IACEP06008000;21334;Item;yes
24950;IACEP06012015;21334;Item;yes
24962;IACEP06022015;21334;Item;yes
24971;IACEP06015015;21334;Item;yes
24972;IACEP06032000;21334;Item;yes
24949;IACEP09020000;21335;Item;yes
24953;IACEP09012000;21335;Item;yes
24955;IACEP09025000;21335;Item;yes
24958;IACEP09035000;21335;Item;yes
24959;IACEP09018000;21335;Item;yes
24961;IACEP09010000;21335;Item;yes
24965;IACEP09032000;21335;Item;yes
24967;IACEP09015015;21335;Item;yes
24973;IACEP09042015;21335;Item;yes
24974;IACEP09040000;21335;Item;yes
24975;IACEP09048000;21335;Item;yes
24976;IACEP09054000;21335;Item;yes
24978;IACEP09060015;21335;Item;yes
24980;IACEP09076015;21335;Item;yes
24982;IACEP09070000;21335;Item;yes
24983;IACEP09064015;21335;Item;yes
24985;IACEP09080000;21335;Item;yes
24990;IACEP09089000;21335;Item;yes
25000;IACEP09108000;21335;Item;yes
25003;IACEP09114000;21335;Item;yes
25007;IACEP09022015;21335;Item;yes
25009;IACEP09050000;21335;Item;yes
24977;IACEP13020000;21333;Item;yes
24979;IACEP13028000;21333;Item;yes
24981;IACEP13018015;21333;Item;yes
24986;IACEP13025000;21333;Item;yes
24992;IACEP13010000;21333;Item;yes
24993;IACEP13015015;21333;Item;yes
24994;IACEP13022015;21333;Item;yes
24995;IACEP13012000;21333;Item;yes
24996;IACEP13035000;21333;Item;yes
24998;IACEP13042015;21333;Item;yes
24999;IACEP13048000;21333;Item;yes
25001;IACEP13032000;21333;Item;yes
25008;IACEP13054000;21333;Item;yes
25010;IACEP13060000;21333;Item;yes
25011;IACEP13064000;21333;Item;yes
25012;IACEP13080000;21333;Item;yes
25013;IACEP13114000;21333;Item;yes
25014;IACEP13089000;21333;Item;yes
25015;IACEP13076000;21333;Item;yes
25017;IACEP13108000;21333;Item;yes
25021;IACEP13133000;21333;Item;yes
25022;IACEP13160000;21333;Item;yes
25026;IACEP13140000;21333;Item;yes
25125;IACEP13102000;21333;Item;yes
25018;IACEP19018000;21336;Item;yes
25019;IACEP19028000;21336;Item;yes
25023;IACEP19015000;21336;Item;yes
25024;IACEP19022000;21336;Item;yes
25027;IACEP19025000;21336;Item;yes
25028;IACEP19040000;21336;Item;yes
25029;IACEP19020000;21336;Item;yes
25030;IACEP19032000;21336;Item;yes
25031;IACEP19042000;21336;Item;yes
25032;IACEP19070000;21336;Item;yes
25033;IACEP19048000;21336;Item;yes
25034;IACEP19050000;21336;Item;yes
25035;IACEP19076015;21336;Item;yes
25037;IACEP19114000;21336;Item;yes
25038;IACEP19060000;21336;Item;yes
25039;IACEP19054000;21336;Item;yes
25040;IACEP19089000;21336;Item;yes
25041;IACEP19133000;21336;Item;yes
25042;IACEP19064000;21336;Item;yes
25043;IACEP19140000;21336;Item;yes
25044;IACEP19108000;21336;Item;yes
25051;IACEP19080000;21336;Item;yes
25126;IACEP19160000;21336;Item;yes
25045;IACEP25028015;21337;Item;yes
25046;IACEP25025000;21337;Item;yes
25047;IACEP25022015;21337;Item;yes
25048;IACEP25035000;21337;Item;yes
25050;IACEP25020000;21337;Item;yes
25055;IACEP25042000;21337;Item;yes
25056;IACEP25048000;21337;Item;yes
25057;IACEP25040000;21337;Item;yes
25060;IACEP25050000;21337;Item;yes
25061;IACEP25060000;21337;Item;yes
25062;IACEP25089000;21337;Item;yes
25063;IACEP25064000;21337;Item;yes
25064;IACEP25076000;21337;Item;yes
25066;IACEP25080000;21337;Item;yes
25068;IACEP25140000;21337;Item;yes
25069;IACEP25114000;21337;Item;yes
25071;IACEP25108000;21337;Item;yes
25073;IACEP25070000;21337;Item;yes
25127;IACEP25054000;21337;Item;yes
25059;IACEP32042000;24460;Item;yes
25065;IACEP32028000;24460;Item;yes
25070;IACEP32035000;24460;Item;yes
25074;IACEP32048000;24460;Item;yes
25075;IACEP32054000;24460;Item;yes
25077;IACEP32089000;24460;Item;yes
25078;IACEP32114000;24460;Item;yes
25080;IACEP32076000;24460;Item;yes
25081;IACEP32064000;24460;Item;yes
25083;IACEP32060000;24460;Item;yes
25093;IACEP32160000;24460;Item;yes
25094;IACEP32140000;24460;Item;yes
25082;IACEP40042000;24461;Item;yes
25084;IACEP40064000;24461;Item;yes
25085;IACEP40048000;24461;Item;yes
25086;IACEP40114000;24461;Item;yes
25087;IACEP40089000;24461;Item;yes
25088;IACEP40168000;24461;Item;yes
25090;IACEP40140000;24461;Item;yes
25095;IACEP40076000;24461;Item;yes
25096;IACEP40054000;24461;Item;yes
25097;IACEP40108000;24461;Item;yes
25128;IACEP40060000;24461;Item;yes
27566;IULDB09018000;21351;Item;yes
27569;IULDB09048000;21351;Item;yes
27570;IULDB09060000;21351;Item;yes
27571;IULDB09015000;21351;Item;yes
27572;IULDB09035000;21351;Item;yes
27573;IULDB09042000;21351;Item;yes
27578;IULDB09076000;21351;Item;yes
27582;IULDB09028000;21351;Item;yes
27583;IULDB09089000;21351;Item;yes
27584;IULDB09054000;21351;Item;yes
27588;IULDB09064000;21351;Item;yes
27922;IULDB09012000;21351;Item;yes
27923;IULDB09022000;21351;Item;yes
25961;IULDB13015000;21352;Item;yes
27576;IULDB13010000;21352;Item;yes
27581;IULDB13006000;21352;Item;yes
27585;IULDB13012000;21352;Item;yes
27592;IULDB13018000;21352;Item;yes
27594;IULDB13076000;21352;Item;yes
27596;IULDB13054000;21352;Item;yes
27597;IULDB13064000;21352;Item;yes
27598;IULDB13022000;21352;Item;yes
27601;IULDB13028000;21352;Item;yes
27602;IULDB13035000;21352;Item;yes
27603;IULDB13042000;21352;Item;yes
27604;IULDB13048000;21352;Item;yes
27607;IULDB13060000;21352;Item;yes
27622;IULDB13089000;21352;Item;yes
36587;IULDB13114000;21352;Item;yes
28307;IULDB19028000;21353;Item;yes
28318;IULDB19022000;21353;Item;yes
25972;IULDB19064000;21353;Item;yes
27612;IULDB19012000;21353;Item;yes
27615;IULDB19015000;21353;Item;yes
27616;IULDB19018000;21353;Item;yes
27619;IULDB19054000;21353;Item;yes
27620;IULDB19010000;21353;Item;yes
27623;IULDB19042000;21353;Item;yes
27626;IULDB19060000;21353;Item;yes
27627;IULDB19048000;21353;Item;yes
27628;IULDB19035000;21353;Item;yes
27630;IULDB19076000;21353;Item;yes
27637;IULDB19089000;21353;Item;yes
36588;IULDB19114000;21353;Item;yes
28302;IULDB25022000;21354;Item;yes
28316;IULDB25035000;21354;Item;yes
28319;IULDB25042000;21354;Item;yes
28321;IULDB25048000;21354;Item;yes
28323;IULDB25054000;21354;Item;yes
28328;IULDB25028000;21354;Item;yes
28329;IULDB25060000;21354;Item;yes
28331;IULDB25076000;21354;Item;yes
27634;IULDB25018000;21354;Item;yes
27646;IULDB25089000;21354;Item;yes
27651;IULDB25064000;21354;Item;yes
36589;IULDB25114000;21354;Item;yes
37778;IULDB25012000;21354;Item;yes
37779;IULDB25015000;21354;Item;yes
28325;IULDB32035000;21355;Item;yes
28326;IULDB32022000;21355;Item;yes
28330;IULDB32042000;21355;Item;yes
28332;IULDB32060000;21355;Item;yes
28335;IULDB32076000;21355;Item;yes
28338;IULDB32048000;21355;Item;yes
28339;IULDB32064000;21355;Item;yes
28354;IULDB32089000;21355;Item;yes
25964;IULDB32054000;21355;Item;yes
27653;IULDB32020000;21355;Item;yes
27655;IULDB32018000;21355;Item;yes
27669;IULDB32015000;21355;Item;yes
30502;IULDB32028000;21355;Item;yes
36590;IULDB32114000;21355;Item;yes
37780;IULDB32012000;21355;Item;yes
27562;IULDB09015600;21357;Item;yes
27567;IULDB09042600;21357;Item;yes
27568;IULDB09022600;21357;Item;yes
27574;IULDB09035600;21357;Item;yes
27575;IULDB09018600;21357;Item;yes
27577;IULDB09028600;21357;Item;yes
27580;IULDB09048600;21357;Item;yes
27587;IULDB09076600;21357;Item;yes
27590;IULDB09060600;21357;Item;yes
27591;IULDB09089600;21357;Item;yes
27924;IULDB09054600;21357;Item;yes
25968;IULDB13022600;21358;Item;yes
27593;IULDB13076600;21358;Item;yes
27595;IULDB13060600;21358;Item;yes
27599;IULDB13015600;21358;Item;yes
27600;IULDB13035600;21358;Item;yes
27605;IULDB13018600;21358;Item;yes
27606;IULDB13028600;21358;Item;yes
27608;IULDB13042600;21358;Item;yes
27609;IULDB13048600;21358;Item;yes
27611;IULDB13089600;21358;Item;yes
27613;IULDB13054600;21358;Item;yes
25965;IULDB19028600;21359;Item;yes
27610;IULDB19042600;21359;Item;yes
27618;IULDB19048600;21359;Item;yes
27624;IULDB19018600;21359;Item;yes
27625;IULDB19015600;21359;Item;yes
27629;IULDB19054600;21359;Item;yes
27631;IULDB19022600;21359;Item;yes
27632;IULDB19089600;21359;Item;yes
27635;IULDB19060600;21359;Item;yes
27636;IULDB19035600;21359;Item;yes
27638;IULDB19076600;21359;Item;yes
27633;IULDB25048600;21360;Item;yes
27639;IULDB25018600;21360;Item;yes
27642;IULDB25054600;21360;Item;yes
27643;IULDB25022600;21360;Item;yes
27644;IULDB25042600;21360;Item;yes
27645;IULDB25028600;21360;Item;yes
27650;IULDB25089600;21360;Item;yes
27654;IULDB25035600;21360;Item;yes
27665;IULDB25076600;21360;Item;yes
27926;IULDB25060600;21360;Item;yes
27648;IULDB32076600;24349;Item;yes
27649;IULDB32089600;24349;Item;yes
27657;IULDB32028600;24349;Item;yes
27659;IULDB32048600;24349;Item;yes
27660;IULDB32020600;24349;Item;yes
27661;IULDB32042600;24349;Item;yes
27663;IULDB32060600;24349;Item;yes
27664;IULDB32015600;24349;Item;yes
27666;IULDB32018600;24349;Item;yes
27668;IULDB32064600;24349;Item;yes
27671;IULDB32054600;24349;Item;yes
27925;IULDB32035600;24349;Item;yes
27662;IULDB32500300;21367;Item;yes
25966;ISODV14016020;24344;Item;yes
27522;ISODV14016010;24344;Item;yes
27523;ISODV14016015;24344;Item;yes
27526;ISODV14016025;24344;Item;yes
27530;ISODV14020010;24344;Item;yes
27531;ISODV14020025;24344;Item;yes
27534;ISODV14020020;24344;Item;yes
27536;ISODV14016050;24344;Item;yes
27538;ISODV14020050;24344;Item;yes
27539;ISODV14025015;24344;Item;yes
27542;ISODV14025025;24344;Item;yes
27543;ISODV14020015;24344;Item;yes
27545;ISODV20016015;24345;Item;yes
29742;INHSM09018000;21479;Item;yes
29743;INHSM09012000;21479;Item;yes
29746;INHSM09015000;21479;Item;yes
29747;INHSM09010000;21479;Item;yes
29752;INHSM09048000;21479;Item;yes
29753;INHSM09022000;21479;Item;yes
29755;INHSM09035000;21479;Item;yes
29761;INHSM09028000;21479;Item;yes
29763;INHSM09042000;21479;Item;yes
29758;INHSM13060000;21477;Item;yes
29764;INHSM13042000;21477;Item;yes
29765;INHSM13054000;21477;Item;yes
29766;INHSM13048000;21477;Item;yes
29767;INHSM13010000;21477;Item;yes
29768;INHSM13022000;21477;Item;yes
29769;INHSM13035000;21477;Item;yes
29770;INHSM13089000;21477;Item;yes
29774;INHSM13015000;21477;Item;yes
29775;INHSM13076000;21477;Item;yes
29776;INHSM13018000;21477;Item;yes
29779;INHSM13028000;21477;Item;yes
30586;INHSM13012000;21477;Item;yes
28459;INHSM19035000;21478;Item;yes
29771;INHSM19022000;21478;Item;yes
29772;INHSM19028000;21478;Item;yes
29773;INHSM19015000;21478;Item;yes
29777;INHSM19089000;21478;Item;yes
29778;INHSM19018000;21478;Item;yes
29781;INHSM19054000;21478;Item;yes
29782;INHSM19060000;21478;Item;yes
29783;INHSM19042000;21478;Item;yes
29784;INHSM19048000;21478;Item;yes
29790;INHSM19114000;21478;Item;yes
29793;INHSM19076000;21478;Item;yes
29780;INHSM25018000;21480;Item;yes
29785;INHSM25012000;21480;Item;yes
29787;INHSM25035000;21480;Item;yes
29788;INHSM25042000;21480;Item;yes
29789;INHSM25028000;21480;Item;yes
29791;INHSM25015000;21480;Item;yes
29792;INHSM25048000;21480;Item;yes
29796;INHSM25076000;21480;Item;yes
29797;INHSM25089000;21480;Item;yes
29799;INHSM25054000;21480;Item;yes
29801;INHSM25114000;21480;Item;yes
29805;INHSM25125000;21480;Item;yes
30588;INHSM25022000;21480;Item;yes
30589;INHSM25060000;21480;Item;yes
29794;INHSM32018000;21481;Item;yes
29800;INHSM32015000;21481;Item;yes
29802;INHSM32028000;21481;Item;yes
29803;INHSM32022000;21481;Item;yes
29804;INHSM32042000;21481;Item;yes
29806;INHSM32114000;21481;Item;yes
29807;INHSM32125000;21481;Item;yes
29808;INHSM32076000;21481;Item;yes
29809;INHSM32054000;21481;Item;yes
29810;INHSM32089000;21481;Item;yes
29811;INHSM32048000;21481;Item;yes
29812;INHSM32140000;21481;Item;yes
29813;INHSM32060000;21481;Item;yes
29814;INHSM32108000;21481;Item;yes
29815;INHSM32035000;21481;Item;yes
44880;IFLSV19025002;45064;Item;yes
44881;IFLSV19025006;45064;Item;yes
44882;IFLSV19025004;45064;Item;yes
44883;IFLSV19025008;45064;Item;yes
44884;IFLSV19032002;45064;Item;yes
44885;IFLSV19032004;45064;Item;yes
44886;IFLSV19032006;45064;Item;yes
44887;IFLSV19032008;45064;Item;yes
20640;ITDAR05150000;32939;Item;yes
20639;ITDAR05125000;32939;Item;yes
20638;ITDAR05100000;32939;Item;yes
20637;ITDAR05090000;32939;Item;yes
20631;ITDAR05070000;32939;Item;yes
20607;ITDAR05050000;32939;Item;yes
30278;IZNAW09125000;32962;Item;yes
30281;IZNAW09100002;32962;Item;yes
30284;IZNAW09050000;32962;Item;yes
30285;IZNAW09070000;32962;Item;yes
30288;IZNAW09090001;32962;Item;yes
22744;ITDAA09054609;30642;Item;yes
21824;ITDAA09015609;30642;Item;yes
21826;ITDAA09018609;30642;Item;yes
22130;ITDAA09022609;30642;Item;yes
22133;ITDAA09028609;30642;Item;yes
22136;ITDAA09035609;30642;Item;yes
22139;ITDAA09042600;30642;Item;yes
22141;ITDAA09048609;30642;Item;yes
22146;ITDAA09060609;30642;Item;yes
22751;ITDAA13054609;31888;Item;yes
21828;ITDAA13015609;31888;Item;yes
21830;ITDAA13018609;31888;Item;yes
22036;ITDAA13022609;31888;Item;yes
22038;ITDAA13028609;31888;Item;yes
22043;ITDAA13035602;31888;Item;yes
22046;ITDAA13042609;31888;Item;yes
22048;ITDAA13048609;31888;Item;yes
22053;ITDAA13060600;31888;Item;yes
22761;ITDAA20054600;31889;Item;yes
21836;ITDAA20015609;31889;Item;yes
21838;ITDAA20018609;31889;Item;yes
21942;ITDAA20022609;31889;Item;yes
21944;ITDAA20028609;31889;Item;yes
21946;ITDAA20035609;31889;Item;yes
21948;ITDAA20042609;31889;Item;yes
21950;ITDAA20048609;31889;Item;yes
21954;ITDAA20060600;31889;Item;yes
22745;ITDAA09054009;30643;Item;yes
21823;ITDAA09015009;30643;Item;yes
21825;ITDAA09018009;30643;Item;yes
22128;ITDAA09020009;30643;Item;yes
22129;ITDAA09022009;30643;Item;yes
22131;ITDAA09025000;30643;Item;yes
22132;ITDAA09028009;30643;Item;yes
22134;ITDAA09032009;30643;Item;yes
22135;ITDAA09035009;30643;Item;yes
22137;ITDAA09040000;30643;Item;yes
22138;ITDAA09042000;30643;Item;yes
22140;ITDAA09048009;30643;Item;yes
22142;ITDAA09050009;30643;Item;yes
22145;ITDAA09060009;30643;Item;yes
22147;ITDAA09064809;30643;Item;yes
22149;ITDAA09076000;30643;Item;yes
22150;ITDAA09089000;30643;Item;yes
22750;ITDAA13054002;30644;Item;yes
21827;ITDAA13015009;30644;Item;yes
21829;ITDAA13018009;30644;Item;yes
21831;ITDAA13110009;30644;Item;yes
21833;ITDAA13114000;30644;Item;yes
21834;ITDAA13125000;30644;Item;yes
22037;ITDAA13028009;30644;Item;yes
22039;ITDAA13032009;30644;Item;yes
22042;ITDAA13035002;30644;Item;yes
22044;ITDAA13040009;30644;Item;yes
22045;ITDAA13042009;30644;Item;yes
22047;ITDAA13048002;30644;Item;yes
22049;ITDAA13050002;30644;Item;yes
22052;ITDAA13060000;30644;Item;yes
22054;ITDAA13064000;30644;Item;yes
22056;ITDAA13076009;30644;Item;yes
22057;ITDAA13089009;30644;Item;yes
22151;ITDAA13020009;30644;Item;yes
22152;ITDAA13022008;30644;Item;yes
32684;ITDAA13025002;30644;Item;yes
22762;ITDAA20054000;21118;Item;yes
21835;ITDAA20015009;21118;Item;yes
21837;ITDAA20018009;21118;Item;yes
21839;ITDAA20110009;21118;Item;yes
21840;ITDAA20114009;21118;Item;yes
21943;ITDAA20028009;21118;Item;yes
21945;ITDAA20035009;21118;Item;yes
21947;ITDAA20042009;21118;Item;yes
21949;ITDAA20048009;21118;Item;yes
21953;ITDAA20060000;21118;Item;yes
21955;ITDAA20064009;21118;Item;yes
21956;ITDAA20076009;21118;Item;yes
21957;ITDAA20089009;21118;Item;yes
22058;ITDAA20022009;21118;Item;yes
22760;ITDAA25054000;21120;Item;yes
22737;ITDAA30054000;30648;Item;yes
21648;ITDAA30018009;30648;Item;yes
21649;ITDAA30114000;30648;Item;yes
21963;ITDAA30022000;30648;Item;yes
21964;ITDAA30028009;30648;Item;yes
21965;ITDAA30035009;30648;Item;yes
21966;ITDAA30042009;30648;Item;yes
21967;ITDAA30048000;30648;Item;yes
21969;ITDAA30060000;30648;Item;yes
21970;ITDAA30064009;30648;Item;yes
21971;ITDAA30076009;30648;Item;yes
21972;ITDAA30089000;30648;Item;yes
22759;ITBBA13054600;31895;Item;yes
21808;ITBBA13015600;31895;Item;yes
21810;ITBBA13018600;31895;Item;yes
22087;ITBBA13022600;31895;Item;yes
22089;ITBBA13028600;31895;Item;yes
22091;ITBBA13035600;31895;Item;yes
22093;ITBBA13042600;31895;Item;yes
22095;ITBBA13048600;31895;Item;yes
22099;ITBBA13060600;31895;Item;yes
21802;ITBBA06015000;30645;Item;yes
21804;ITBBA06018000;30645;Item;yes
22069;ITBBA06022000;30645;Item;yes
22071;ITBBA06028000;30645;Item;yes
22073;ITBBA06035000;30645;Item;yes
22827;ITBBA09054000;30649;Item;yes
21806;ITBBA09015000;30649;Item;yes
22075;ITBBA09018000;30649;Item;yes
22076;ITBBA09022000;30649;Item;yes
22077;ITBBA09028000;30649;Item;yes
22078;ITBBA09035000;30649;Item;yes
22079;ITBBA09042000;30649;Item;yes
22080;ITBBA09048000;30649;Item;yes
22082;ITBBA09060000;30649;Item;yes
22083;ITBBA09064000;30649;Item;yes
22084;ITBBA09076000;30649;Item;yes
22085;ITBBA09089000;30649;Item;yes
30226;ITBBA09012000;30649;Item;yes
22758;ITBBA13054000;31896;Item;yes
21807;ITBBA13015000;31896;Item;yes
21809;ITBBA13018000;31896;Item;yes
21811;ITBBA13114000;31896;Item;yes
22086;ITBBA13022000;31896;Item;yes
22088;ITBBA13028000;31896;Item;yes
22090;ITBBA13035000;31896;Item;yes
22092;ITBBA13042000;31896;Item;yes
22094;ITBBA13048000;31896;Item;yes
22098;ITBBA13060000;31896;Item;yes
22100;ITBBA13064000;31896;Item;yes
22101;ITBBA13076000;31896;Item;yes
22102;ITBBA13089000;31896;Item;yes
30227;ITBBA13012000;31896;Item;yes
22757;ITBBA20054000;31897;Item;yes
21812;ITBBA20015000;31897;Item;yes
21813;ITBBA20018000;31897;Item;yes
21814;ITBBA20110000;31897;Item;yes
21815;ITBBA20114000;31897;Item;yes
22106;ITBBA20042000;31897;Item;yes
22107;ITBBA20048000;31897;Item;yes
22109;ITBBA20060000;31897;Item;yes
22110;ITBBA20064000;31897;Item;yes
22103;ITBBA20022000;31897;Item;yes
22111;ITBBA20076000;31897;Item;yes
22104;ITBBA20028000;31897;Item;yes
22112;ITBBA20089000;31897;Item;yes
22105;ITBBA20035000;31897;Item;yes
22764;ITBBA25054000;30650;Item;yes
21816;ITBBA25015000;30650;Item;yes
21817;ITBBA25018000;30650;Item;yes
21818;ITBBA25114000;30650;Item;yes
22113;ITBBA25022000;30650;Item;yes
22114;ITBBA25028000;30650;Item;yes
22115;ITBBA25035000;30650;Item;yes
22116;ITBBA25042000;30650;Item;yes
22117;ITBBA25048000;30650;Item;yes
22119;ITBBA25060000;30650;Item;yes
22120;ITBBA25076000;30650;Item;yes
22121;ITBBA25089000;30650;Item;yes
21803;ITBBA06015010;32986;Item;yes
21805;ITBBA06018010;32986;Item;yes
22070;ITBBA06022010;32986;Item;yes
22072;ITBBA06028010;32986;Item;yes
22074;ITBBA06035010;32986;Item;yes
21510;IZNDQ09035000;30651;Item;yes
21598;IZNDQ09028000;30651;Item;yes
21595;IZNDQ09015000;30651;Item;yes
21596;IZNDQ09018000;30651;Item;yes
21597;IZNDQ09022000;30651;Item;yes
21599;IZNDQ25015000;31898;Item;yes
21600;IZNDQ25022000;31898;Item;yes
21601;IZNDQ25028000;31898;Item;yes
21486;IZNDQ25018000;31898;Item;yes
32883;IZNDQ38028000;32987;Item;yes
32884;IZNDQ38035000;32987;Item;yes
32885;IZNDQ46042000;32988;Item;yes
21520;ITDZT09061025;32989;Item;yes
21522;ITDZT09061225;32989;Item;yes
21657;ITDAS06018010;33000;Item;yes
21981;ITDAS06028010;33000;Item;yes
21978;ITDAS06022010;21189;Item;yes
22740;ITPAS06018010;33048;Item;yes
22742;ITPAS06022010;33048;Item;yes
22743;ITPAS06028010;33048;Item;yes
21698;ITPAS06015010;33048;Item;yes
21919;ITPAS06035010;33048;Item;yes
21697;ITPAS06015009;30655;Item;yes
21699;ITPAS06018009;30655;Item;yes
21914;ITPAS06022009;30655;Item;yes
21916;ITPAS06028009;30655;Item;yes
21918;ITPAS06035009;30655;Item;yes
21659;ITDAS09015092;30656;Item;yes
21987;ITDAS09022092;30656;Item;yes
21989;ITDAS09028092;30656;Item;yes
21991;ITDAS09035092;30656;Item;yes
21993;ITDAS09042002;30656;Item;yes
21985;ITDAS09018092;30656;Item;yes
21661;ITDAS13015092;31901;Item;yes
21663;ITDAS13018092;31901;Item;yes
21996;ITDAS13022092;31901;Item;yes
21998;ITDAS13028092;31901;Item;yes
22000;ITDAS13035002;31901;Item;yes
21654;ITDAS06015009;31906;Item;yes
21656;ITDAS06018009;31906;Item;yes
21977;ITDAS06022009;31906;Item;yes
21980;ITDAS06028009;31906;Item;yes
21982;ITDAS06035009;31906;Item;yes
21658;ITDAS09015009;31907;Item;yes
21986;ITDAS09022009;31907;Item;yes
21988;ITDAS09028009;31907;Item;yes
21990;ITDAS09035009;31907;Item;yes
21992;ITDAS09042000;31907;Item;yes
21984;ITDAS09018009;31907;Item;yes
21660;ITDAS13015009;31902;Item;yes
21662;ITDAS13018009;31902;Item;yes
21995;ITDAS13022009;31902;Item;yes
21997;ITDAS13028009;31902;Item;yes
21999;ITDAS13035000;31902;Item;yes
22001;ITDAS13042000;31902;Item;yes
22003;ITDAS20028000;21195;Item;yes
22004;ITDAS20035009;21195;Item;yes
22005;ITDAS20042000;21195;Item;yes
22006;ITDAS25028000;21197;Item;yes
21665;ITDAS26018000;31903;Item;yes
22007;ITDAS26022009;31903;Item;yes
21666;ITDAS27015009;31904;Item;yes
21695;ITDSS04018000;33009;Item;yes
21696;ITDSS04018002;33009;Item;yes
21904;ITDSS04022000;33009;Item;yes
21905;ITDSS04022002;33009;Item;yes
21907;ITDSS04028000;33009;Item;yes
21908;ITDSS04028002;33009;Item;yes
21910;ITDSS04035000;33009;Item;yes
21912;ITDSS04042000;33009;Item;yes
31665;ITDSS04015002;33009;Item;yes
31667;ITDSS04015000;33009;Item;yes
45724;ITSZC09068025;45714;Item;yes
45725;ITSZC09068050;45714;Item;yes
45726;ITSZC09108025;45714;Item;yes
45727;ITSZC09108050;45714;Item;yes
45728;ITSZC09128025;45714;Item;yes
45729;ITSZC09128050;45714;Item;yes
45730;ITSZC09161025;45714;Item;yes
45731;ITSZC09168025;45714;Item;yes
45732;ITSZC09191025;45714;Item;yes
45733;ITSZC09221025;45714;Item;yes
45734;ITSZT09061050;45714;Item;yes
45735;ITSZT09068025;45714;Item;yes
