PdmarticleID;ExternalKey;ParentID;ProductLevel;show_in_2024
28515;IAPEC19060200;22682;Item;yes
28516;IAPEC19076200;22682;Item;yes
28517;IAPEC19048200;22682;Item;yes
28519;IAPEC19042200;22682;Item;yes
28522;IAPEC19089200;22682;Item;yes
28523;IAPEC19022200;22682;Item;yes
28521;IAPEC25015200;22683;Item;yes
28524;IAPEC25018200;22683;Item;yes
28525;IAPEC25022200;22683;Item;yes
28527;IAPEC25010200;22683;Item;yes
28529;IAPEC25076200;22683;Item;yes
28530;IAPEC25028200;22683;Item;yes
28531;IAPEC25054200;22683;Item;yes
28532;IAPEC25042200;22683;Item;yes
28533;IAPEC25089200;22683;Item;yes
28534;IAPEC25035200;22683;Item;yes
28535;IAPEC25048200;22683;Item;yes
28537;IAPEC25064200;22683;Item;yes
28538;IAPEC25012200;22683;Item;yes
28539;IAPEC25060200;22683;Item;yes
28536;IAPEC32010200;22684;Item;yes
28540;IAPEC32022200;22684;Item;yes
28541;IAPEC32015200;22684;Item;yes
28542;IAPEC32012200;22684;Item;yes
28543;IAPEC32048200;22684;Item;yes
28544;IAPEC32035200;22684;Item;yes
28545;IAPEC32060200;22684;Item;yes
28546;IAPEC32064200;22684;Item;yes
28547;IAPEC32054200;22684;Item;yes
28548;IAPEC32042200;22684;Item;yes
28550;IAPEC32028200;22684;Item;yes
28551;IAPEC32076200;22684;Item;yes
28552;IAPEC32089200;22684;Item;yes
30510;IAPEC32018200;22684;Item;yes
23833;IAPEC13006000;15938;Item;yes
23904;IAPEC13089000;15938;Item;yes
23905;IAPEC13102000;15938;Item;yes
23906;IAPEC13114000;15938;Item;yes
23945;IAPEC13140000;15938;Item;yes
23946;IAPEC13160000;15938;Item;yes
23947;IAPEC13168000;15938;Item;yes
23948;IAPEC13219000;15938;Item;yes
23954;IAPEC13273000;15938;Item;yes
23959;IAPEC13010000;15938;Item;yes
23964;IAPEC13028000;15938;Item;yes
23969;IAPEC13054000;15938;Item;yes
23955;IAPEC13324000;15938;Item;yes
23960;IAPEC13012000;15938;Item;yes
23965;IAPEC13032000;15938;Item;yes
23970;IAPEC13060000;15938;Item;yes
23961;IAPEC13015000;15938;Item;yes
23966;IAPEC13035000;15938;Item;yes
23971;IAPEC13064000;15938;Item;yes
23962;IAPEC13018000;15938;Item;yes
23967;IAPEC13042000;15938;Item;yes
23972;IAPEC13076000;15938;Item;yes
23963;IAPEC13022000;15938;Item;yes
23968;IAPEC13048000;15938;Item;yes
23408;IAPEC19324000;15939;Item;yes
23975;IAPEC19160000;15939;Item;yes
23980;IAPEC19102000;15939;Item;yes
23986;IAPEC19060000;15939;Item;yes
23991;IAPEC19035000;15939;Item;yes
24001;IAPEC19015000;15939;Item;yes
23976;IAPEC19140000;15939;Item;yes
23981;IAPEC19089000;15939;Item;yes
23987;IAPEC19054000;15939;Item;yes
23997;IAPEC19022000;15939;Item;yes
23956;IAPEC19006000;15939;Item;yes
23977;IAPEC19133000;15939;Item;yes
23982;IAPEC19076000;15939;Item;yes
23988;IAPEC19048000;15939;Item;yes
23993;IAPEC19032000;15939;Item;yes
24003;IAPEC19012000;15939;Item;yes
23957;IAPEC19010000;15939;Item;yes
23978;IAPEC19125000;15939;Item;yes
23989;IAPEC19042000;15939;Item;yes
23999;IAPEC19018000;15939;Item;yes
24004;IAPEC19219000;15939;Item;yes
23973;IAPEC19168000;15939;Item;yes
23979;IAPEC19114000;15939;Item;yes
23984;IAPEC19064000;15939;Item;yes
23995;IAPEC19028000;15939;Item;yes
24005;IAPEC19273000;15939;Item;yes
23029;IAPEC25114000;15940;Item;yes
23030;IAPEC25102000;15940;Item;yes
23031;IAPEC25089000;15940;Item;yes
23032;IAPEC25076000;15940;Item;yes
23049;IAPEC25064000;15940;Item;yes
23050;IAPEC25060000;15940;Item;yes
23051;IAPEC25054000;15940;Item;yes
23052;IAPEC25048000;15940;Item;yes
23053;IAPEC25042000;15940;Item;yes
23252;IAPEC25035000;15940;Item;yes
23254;IAPEC25032000;15940;Item;yes
28518;IAPEC25022000;15940;Item;yes
28520;IAPEC25012000;15940;Item;yes
28526;IAPEC25018000;15940;Item;yes
28528;IAPEC25015000;15940;Item;yes
23406;IAPEC25010000;15940;Item;yes
23407;IAPEC25006000;15940;Item;yes
23471;IAPEC25125000;15940;Item;yes
23472;IAPEC25133000;15940;Item;yes
23478;IAPEC25140000;15940;Item;yes
23479;IAPEC25160000;15940;Item;yes
23480;IAPEC25168000;15940;Item;yes
23481;IAPEC25219000;15940;Item;yes
23482;IAPEC25273000;15940;Item;yes
23488;IAPEC25324000;15940;Item;yes
24147;IAPEC25028000;15940;Item;yes
28556;IAPEC32108000;15941;Item;yes
23411;IAPEC32022000;15941;Item;yes
23417;IAPEC32035000;15941;Item;yes
23413;IAPEC32028000;15941;Item;yes
23409;IAPEC32018000;15941;Item;yes
23419;IAPEC32042000;15941;Item;yes
23415;IAPEC32032000;15941;Item;yes
23420;IAPEC32048000;15941;Item;yes
23468;IAPEC32054000;15941;Item;yes
23469;IAPEC32060000;15941;Item;yes
23470;IAPEC32064000;15941;Item;yes
23489;IAPEC32006000;15941;Item;yes
23490;IAPEC32010000;15941;Item;yes
23492;IAPEC32012000;15941;Item;yes
23499;IAPEC32015000;15941;Item;yes
23651;IAPEC32125000;15941;Item;yes
23647;IAPEC32076000;15941;Item;yes
23652;IAPEC32133000;15941;Item;yes
23648;IAPEC32089000;15941;Item;yes
23653;IAPEC32140000;15941;Item;yes
23649;IAPEC32102000;15941;Item;yes
23654;IAPEC32160000;15941;Item;yes
23650;IAPEC32114000;15941;Item;yes
23655;IAPEC32168000;15941;Item;yes
23676;IAPEC32200000;15941;Item;yes
23677;IAPEC32219000;15941;Item;yes
23678;IAPEC32250000;15941;Item;yes
23679;IAPEC32273000;15941;Item;yes
23680;IAPEC32324000;15941;Item;yes
28549;IAPEC40006000;15942;Item;yes
28553;IAPEC40015000;15942;Item;yes
28554;IAPEC40018000;15942;Item;yes
28555;IAPEC40032000;15942;Item;yes
28557;IAPEC40012000;15942;Item;yes
28558;IAPEC40035000;15942;Item;yes
28559;IAPEC40010000;15942;Item;yes
28560;IAPEC40076000;15942;Item;yes
28561;IAPEC40028000;15942;Item;yes
28562;IAPEC40102000;15942;Item;yes
28563;IAPEC40064000;15942;Item;yes
28564;IAPEC40160000;15942;Item;yes
28565;IAPEC40048000;15942;Item;yes
28566;IAPEC40114000;15942;Item;yes
28568;IAPEC40108000;15942;Item;yes
28569;IAPEC40054000;15942;Item;yes
28570;IAPEC40140000;15942;Item;yes
28571;IAPEC40060000;15942;Item;yes
28572;IAPEC40089000;15942;Item;yes
28578;IAPEC40042000;15942;Item;yes
30511;IAPEC40022000;15942;Item;yes
28120;IAPUD13018000;22723;Item;yes
28121;IAPUD13035000;22723;Item;yes
28123;IAPUD13048000;22723;Item;yes
28124;IAPUD13057000;22723;Item;yes
28126;IAPUD13060000;22723;Item;yes
28129;IAPUD13042000;22723;Item;yes
28131;IAPUD13168000;22723;Item;yes
28132;IAPUD13089000;22723;Item;yes
28133;IAPUD13076000;22723;Item;yes
28134;IAPUD13140000;22723;Item;yes
28136;IAPUD13160000;22723;Item;yes
28142;IAPUD13114000;22723;Item;yes
28144;IAPUD13108000;22723;Item;yes
28145;IAPUD13028000;22723;Item;yes
28155;IAPUD13012000;22723;Item;yes
28157;IAPUD13022000;22723;Item;yes
32413;IAPUD13125000;22723;Item;yes
28127;IAPUD19042000;22724;Item;yes
28137;IAPUD19012000;22724;Item;yes
28139;IAPUD19114000;22724;Item;yes
28140;IAPUD19018000;22724;Item;yes
28141;IAPUD19048000;22724;Item;yes
28143;IAPUD19060000;22724;Item;yes
28147;IAPUD19108000;22724;Item;yes
28148;IAPUD19089000;22724;Item;yes
28149;IAPUD19035000;22724;Item;yes
28150;IAPUD19076000;22724;Item;yes
28152;IAPUD19168000;22724;Item;yes
28153;IAPUD19022000;22724;Item;yes
28156;IAPUD19254000;22724;Item;yes
28159;IAPUD19204000;22724;Item;yes
28161;IAPUD19273000;22724;Item;yes
28170;IAPUD19219000;22724;Item;yes
28172;IAPUD19057000;22724;Item;yes
28174;IAPUD19140000;22724;Item;yes
28177;IAPUD19028000;22724;Item;yes
32416;IAPUD19180000;22724;Item;yes
32417;IAPUD19356000;22724;Item;yes
28128;IAPUD25089000;22725;Item;yes
28151;IAPUD25168000;22725;Item;yes
28154;IAPUD25160000;22725;Item;yes
28158;IAPUD25076000;22725;Item;yes
28160;IAPUD25057000;22725;Item;yes
28162;IAPUD25140000;22725;Item;yes
28164;IAPUD25114000;22725;Item;yes
28165;IAPUD25048000;22725;Item;yes
28166;IAPUD25035000;22725;Item;yes
28167;IAPUD25028000;22725;Item;yes
28168;IAPUD25022000;22725;Item;yes
28169;IAPUD25042000;22725;Item;yes
28171;IAPUD25018000;22725;Item;yes
28175;IAPUD25324000;22725;Item;yes
28179;IAPUD25204000;22725;Item;yes
28180;IAPUD25406000;22725;Item;yes
28181;IAPUD25306000;22725;Item;yes
28182;IAPUD25254000;22725;Item;yes
28187;IAPUD25356000;22725;Item;yes
28188;IAPUD25219000;22725;Item;yes
28225;IAPUD25060000;22725;Item;yes
28227;IAPUD25273000;22725;Item;yes
32421;IAPUD25457000;22725;Item;yes
28122;IAPXG13015000;24122;Item;yes
28173;IAPXG13030000;24122;Item;yes
28176;IAPXG13028000;24122;Item;yes
28178;IAPXG13022000;24122;Item;yes
28183;IAPXG13048000;24122;Item;yes
28184;IAPXG13012000;24122;Item;yes
28185;IAPXG13010000;24122;Item;yes
28186;IAPXG13018000;24122;Item;yes
28190;IAPXG13064000;24122;Item;yes
28194;IAPXG13089000;24122;Item;yes
28198;IAPXG13060000;24122;Item;yes
28202;IAPXG13054000;24122;Item;yes
28208;IAPXG13070000;24122;Item;yes
28219;IAPXG13042000;24122;Item;yes
28229;IAPXG13025000;24122;Item;yes
28233;IAPXG13035000;24122;Item;yes
28239;IAPXG13076000;24122;Item;yes
28189;IAPXG19070000;24123;Item;yes
28192;IAPXG19012000;24123;Item;yes
28193;IAPXG19076000;24123;Item;yes
28195;IAPXG19064000;24123;Item;yes
28196;IAPXG19028000;24123;Item;yes
28197;IAPXG19018000;24123;Item;yes
28199;IAPXG19010000;24123;Item;yes
28200;IAPXG19022000;24123;Item;yes
28203;IAPXG19035000;24123;Item;yes
28204;IAPXG19060000;24123;Item;yes
28205;IAPXG19054000;24123;Item;yes
28206;IAPXG19048000;24123;Item;yes
28209;IAPXG19089000;24123;Item;yes
28212;IAPXG19015000;24123;Item;yes
32422;IAPXG19025000;24123;Item;yes
28207;IAPXG25048000;24124;Item;yes
28210;IAPXG25025000;24124;Item;yes
28211;IAPXG25018000;24124;Item;yes
28213;IAPXG25022000;24124;Item;yes
28214;IAPXG25042000;24124;Item;yes
28215;IAPXG25028000;24124;Item;yes
28217;IAPXG25054000;24124;Item;yes
28218;IAPXG25076000;24124;Item;yes
28220;IAPXG25015000;24124;Item;yes
28221;IAPXG25070000;24124;Item;yes
28224;IAPXG25060000;24124;Item;yes
28241;IAPXG25035000;24124;Item;yes
30468;IAPXG25064000;24124;Item;yes
30472;IAPXG25089000;24124;Item;yes
13787;IAFMC01006009;13738;Item;yes
13788;IAFMC01008015;13738;Item;yes
13790;IAFMC01010015;13738;Item;yes
13791;IAFMC01012000;13738;Item;yes
13794;IAFMC01022000;13738;Item;yes
13795;IAFMC01025000;13738;Item;yes
13796;IAFMC01028015;13738;Item;yes
13797;IAFMC01030000;13738;Item;yes
13798;IAFMC01032000;13738;Item;yes
13799;IAFMC01035015;13738;Item;yes
13800;IAFMC01038000;13738;Item;yes
13801;IAFMC01042000;13738;Item;yes
13802;IAFMC01045000;13738;Item;yes
13803;IAFMC01048000;13738;Item;yes
13804;IAFMC01054015;13738;Item;yes
13805;IAFMC01057000;13738;Item;yes
13806;IAFMC01060000;13738;Item;yes
13807;IAFMC01064000;13738;Item;yes
13809;IAFMC01076015;13738;Item;yes
13810;IAFMC01080000;13738;Item;yes
13811;IAFMC01089015;13738;Item;yes
13812;IAFMC01102000;13738;Item;yes
24498;IAFMC01015000;13738;Item;yes
24500;IAFMC01018009;13738;Item;yes
24501;IAFMC01070000;13738;Item;yes
24502;IAFMC01110000;13738;Item;yes
24503;IAFMC01108000;13738;Item;yes
26466;IAFMC01114000;13738;Item;yes
26470;IAFMC01125000;13738;Item;yes
26479;IAFMC01140000;13738;Item;yes
26483;IAFMC01160000;13738;Item;yes
13824;IAFMC02012000;13789;Item;yes
13825;IAFMC02015015;13789;Item;yes
13844;IAFMC02070000;13789;Item;yes
13845;IAFMC02076000;13789;Item;yes
13846;IAFMC02080000;13789;Item;yes
13847;IAFMC02089015;13789;Item;yes
28079;IAFMC02006000;13789;Item;yes
28083;IAFMC02008000;13789;Item;yes
28084;IAFMC02035015;13789;Item;yes
28085;IAFMC02048015;13789;Item;yes
28089;IAFMC02042015;13789;Item;yes
26422;IAFMC02040000;13789;Item;yes
26477;IAFMC02057015;13789;Item;yes
26490;IAFMC02064015;13789;Item;yes
26495;IAFMC02010015;13789;Item;yes
26523;IAFMC02018000;13789;Item;yes
26527;IAFMC02102015;13789;Item;yes
26529;IAFMC02108015;13789;Item;yes
26533;IAFMC02110000;13789;Item;yes
26534;IAFMC02022015;13789;Item;yes
26536;IAFMC02114000;13789;Item;yes
26538;IAFMC02025015;13789;Item;yes
26539;IAFMC02028015;13789;Item;yes
26543;IAFMC02140000;13789;Item;yes
26544;IAFMC02160000;13789;Item;yes
26548;IAFMC02030000;13789;Item;yes
26551;IAFMC02133000;13789;Item;yes
26553;IAFMC02032000;13789;Item;yes
27800;IAFMC02054015;13789;Item;yes
30473;IAFMC02060000;13789;Item;yes
30474;IAFMC02125000;13789;Item;yes
26425;IAFMC03070000;13840;Item;yes
26428;IAFMC03060000;13840;Item;yes
26436;IAFMC03064000;13840;Item;yes
26439;IAFMC03089000;13840;Item;yes
26455;IAFMC03076000;13840;Item;yes
26457;IAFMC03108000;13840;Item;yes
26465;IAFMC03110000;13840;Item;yes
26469;IAFMC03114000;13840;Item;yes
26480;IAFMC03125000;13840;Item;yes
26482;IAFMC03133000;13840;Item;yes
26486;IAFMC03140000;13840;Item;yes
26491;IAFMC03160000;13840;Item;yes
26555;IAFMC03028015;13840;Item;yes
26559;IAFMC03035015;13840;Item;yes
26560;IAFMC03054015;13840;Item;yes
30469;IAFMC03018000;13840;Item;yes
30471;IAFMC03012000;13840;Item;yes
30476;IAFMC03015000;13840;Item;yes
30477;IAFMC03010000;13840;Item;yes
30480;IAFMC03022000;13840;Item;yes
30481;IAFMC03048000;13840;Item;yes
30486;IAFMC03042000;13840;Item;yes
13885;IAFMC04018015;13842;Item;yes
13886;IAFMC04022015;13842;Item;yes
13887;IAFMC04025000;13842;Item;yes
13888;IAFMC04028009;13842;Item;yes
13889;IAFMC04030000;13842;Item;yes
13890;IAFMC04032000;13842;Item;yes
13891;IAFMC04035009;13842;Item;yes
13892;IAFMC04040000;13842;Item;yes
13895;IAFMC04042000;13842;Item;yes
13896;IAFMC04045000;13842;Item;yes
13897;IAFMC04048000;13842;Item;yes
13898;IAFMC04050000;13842;Item;yes
13899;IAFMC04054000;13842;Item;yes
13900;IAFMC04057000;13842;Item;yes
13901;IAFMC04060000;13842;Item;yes
13902;IAFMC04064000;13842;Item;yes
26516;IAFMC04070000;13842;Item;yes
26518;IAFMC04006000;13842;Item;yes
26530;IAFMC04080000;13842;Item;yes
26547;IAFMC04110000;13842;Item;yes
26558;IAFMC04125000;13842;Item;yes
26569;IAFMC04168000;13842;Item;yes
25743;IAFMC04140000;13842;Item;yes
25758;IAFMC04160000;13842;Item;yes
30478;IAFMC04012000;13842;Item;yes
30479;IAFMC04015015;13842;Item;yes
30482;IAFMC04010000;13842;Item;yes
30484;IAFMC04114000;13842;Item;yes
30491;IAFMC04089000;13842;Item;yes
30493;IAFMC04102000;13842;Item;yes
30494;IAFMC04133000;13842;Item;yes
30496;IAFMC04108000;13842;Item;yes
30498;IAFMC04076000;13842;Item;yes
13926;IAFMC05022009;13894;Item;yes
13927;IAFMC05025000;13894;Item;yes
13928;IAFMC05028009;13894;Item;yes
13930;IAFMC05032000;13894;Item;yes
13931;IAFMC05035000;13894;Item;yes
13932;IAFMC05042000;13894;Item;yes
13933;IAFMC05048009;13894;Item;yes
13934;IAFMC05054000;13894;Item;yes
13935;IAFMC05060000;13894;Item;yes
13936;IAFMC05064000;13894;Item;yes
13937;IAFMC05070000;13894;Item;yes
13939;IAFMC05076000;13894;Item;yes
13940;IAFMC05089000;13894;Item;yes
13941;IAFMC05108000;13894;Item;yes
13942;IAFMC05114000;13894;Item;yes
13943;IAFMC05125009;13894;Item;yes
13944;IAFMC05140009;13894;Item;yes
13964;IAFMC05168000;13894;Item;yes
26573;IAFMC05015000;13894;Item;yes
26574;IAFMC05020000;13894;Item;yes
30483;IAFMC05018009;13894;Item;yes
13969;IAFMC06010000;13947;Item;yes
13970;IAFMC06012009;13947;Item;yes
13972;IAFMC06018000;13947;Item;yes
13973;IAFMC06022009;13947;Item;yes
13974;IAFMC06028000;13947;Item;yes
13975;IAFMC06035009;13947;Item;yes
13976;IAFMC06042000;13947;Item;yes
13977;IAFMC06048000;13947;Item;yes
13978;IAFMC06054000;13947;Item;yes
13979;IAFMC06057000;13947;Item;yes
13980;IAFMC06060000;13947;Item;yes
13981;IAFMC06064000;13947;Item;yes
13982;IAFMC06070000;13947;Item;yes
13983;IAFMC06076000;13947;Item;yes
13984;IAFMC06089000;13947;Item;yes
13985;IAFMC06102015;13947;Item;yes
13987;IAFMC06108000;13947;Item;yes
13989;IAFMC06114000;13947;Item;yes
13990;IAFMC06125009;13947;Item;yes
13991;IAFMC06133009;13947;Item;yes
13994;IAFMC06140009;13947;Item;yes
13996;IAFMC06160009;13947;Item;yes
13998;IAFMC06168009;13947;Item;yes
30485;IAFMC06015000;13947;Item;yes
13583;IAFMC01012600;13568;Item;yes
13584;IAFMC01015600;13568;Item;yes
13585;IAFMC01018609;13568;Item;yes
13586;IAFMC01022600;13568;Item;yes
13587;IAFMC01028615;13568;Item;yes
13589;IAFMC01035615;13568;Item;yes
13590;IAFMC01042600;13568;Item;yes
13591;IAFMC01048600;13568;Item;yes
13593;IAFMC01054615;13568;Item;yes
13594;IAFMC01060600;13568;Item;yes
13595;IAFMC01076615;13568;Item;yes
13596;IAFMC01089615;13568;Item;yes
13611;IAFMC02012600;13569;Item;yes
13612;IAFMC02015615;13569;Item;yes
13613;IAFMC02018600;13569;Item;yes
13614;IAFMC02022615;13569;Item;yes
13615;IAFMC02028615;13569;Item;yes
13618;IAFMC02035615;13569;Item;yes
13619;IAFMC02042615;13569;Item;yes
13625;IAFMC02048615;13569;Item;yes
13626;IAFMC02054615;13569;Item;yes
13627;IAFMC02060600;13569;Item;yes
13628;IAFMC02064615;13569;Item;yes
13630;IAFMC02076600;13569;Item;yes
13631;IAFMC02089615;13569;Item;yes
13633;IAFMC03015600;13620;Item;yes
13634;IAFMC03018600;13620;Item;yes
13635;IAFMC03022600;13620;Item;yes
13636;IAFMC03028615;13620;Item;yes
13637;IAFMC03035615;13620;Item;yes
13638;IAFMC03042600;13620;Item;yes
13639;IAFMC03048600;13620;Item;yes
13640;IAFMC03054615;13620;Item;yes
13641;IAFMC03060600;13620;Item;yes
13642;IAFMC03076600;13620;Item;yes
13643;IAFMC03089600;13620;Item;yes
13644;IAFMC04015615;13621;Item;yes
13646;IAFMC04018615;13621;Item;yes
13648;IAFMC04022615;13621;Item;yes
13649;IAFMC04028609;13621;Item;yes
13650;IAFMC04035609;13621;Item;yes
13651;IAFMC04042600;13621;Item;yes
13652;IAFMC04048600;13621;Item;yes
13653;IAFMC04054600;13621;Item;yes
13654;IAFMC04060600;13621;Item;yes
13657;IAFMC04076600;13621;Item;yes
26549;IAFMC04089600;13621;Item;yes
13434;IAFMC01006299;13399;Item;yes
13436;IAFMC01008299;13399;Item;yes
13437;IAFMC01010299;13399;Item;yes
13438;IAFMC01012299;13399;Item;yes
13439;IAFMC01015299;13399;Item;yes
13440;IAFMC01018299;13399;Item;yes
13441;IAFMC01022299;13399;Item;yes
13442;IAFMC01028299;13399;Item;yes
13443;IAFMC02006299;13400;Item;yes
13444;IAFMC02008299;13400;Item;yes
13445;IAFMC02010299;13400;Item;yes
13446;IAFMC02012299;13400;Item;yes
13447;IAFMC02015299;13400;Item;yes
13448;IAFMC02018299;13400;Item;yes
13449;IAFMC02022299;13400;Item;yes
13450;IAFMC02028299;13400;Item;yes
26229;IAFEV01006000;21268;Item;yes
26237;IAFEV01012000;21268;Item;yes
26239;IAFEV01010000;21268;Item;yes
26242;IAFEV01125000;21268;Item;yes
26244;IAFEV01140000;21268;Item;yes
26252;IAFEV01160000;21268;Item;yes
26254;IAFEV01110000;21268;Item;yes
26255;IAFEV01015000;21268;Item;yes
26256;IAFEV01008000;21268;Item;yes
26259;IAFEV01022000;21268;Item;yes
26261;IAFEV01114000;21268;Item;yes
26269;IAFEV01032000;21268;Item;yes
26273;IAFEV01025000;21268;Item;yes
26274;IAFEV01030000;21268;Item;yes
26276;IAFEV01035000;21268;Item;yes
26278;IAFEV01028000;21268;Item;yes
26285;IAFEV01070000;21268;Item;yes
26293;IAFEV01064000;21268;Item;yes
26294;IAFEV01054000;21268;Item;yes
26297;IAFEV01048000;21268;Item;yes
26299;IAFEV01060000;21268;Item;yes
26300;IAFEV01042000;21268;Item;yes
26304;IAFEV01089000;21268;Item;yes
26306;IAFEV01080000;21268;Item;yes
26318;IAFEV01102000;21268;Item;yes
26321;IAFEV01076000;21268;Item;yes
26325;IAFEV01108000;21268;Item;yes
27768;IAFEV01018000;21268;Item;yes
26262;IAFEV02015000;21269;Item;yes
26267;IAFEV02006000;21269;Item;yes
26270;IAFEV02012000;21269;Item;yes
26271;IAFEV02010000;21269;Item;yes
26281;IAFEV02008000;21269;Item;yes
26286;IAFEV02028000;21269;Item;yes
26287;IAFEV02025000;21269;Item;yes
26303;IAFEV02018000;21269;Item;yes
26307;IAFEV02040000;21269;Item;yes
26308;IAFEV02022000;21269;Item;yes
26309;IAFEV02030000;21269;Item;yes
26313;IAFEV02032000;21269;Item;yes
26314;IAFEV02102000;21269;Item;yes
26315;IAFEV02035000;21269;Item;yes
26316;IAFEV02048000;21269;Item;yes
26319;IAFEV02089000;21269;Item;yes
26322;IAFEV02133000;21269;Item;yes
26323;IAFEV02140000;21269;Item;yes
26324;IAFEV02054000;21269;Item;yes
26326;IAFEV02042000;21269;Item;yes
26327;IAFEV02125000;21269;Item;yes
26328;IAFEV02110000;21269;Item;yes
26329;IAFEV02108000;21269;Item;yes
26332;IAFEV02060000;21269;Item;yes
26335;IAFEV02160000;21269;Item;yes
26349;IAFEV02076000;21269;Item;yes
26360;IAFEV02080000;21269;Item;yes
27781;IAFEV02070000;21269;Item;yes
32339;IAFEV02064009;21269;Item;yes
26339;IAFEV03015000;21270;Item;yes
26340;IAFEV03010000;21270;Item;yes
26343;IAFEV03012000;21270;Item;yes
26355;IAFEV03022000;21270;Item;yes
26357;IAFEV03018000;21270;Item;yes
26359;IAFEV03035000;21270;Item;yes
26364;IAFEV03028000;21270;Item;yes
26366;IAFEV03048000;21270;Item;yes
26369;IAFEV03042000;21270;Item;yes
26389;IAFEV03054000;21270;Item;yes
26390;IAFEV03064000;21270;Item;yes
26391;IAFEV03060000;21270;Item;yes
26402;IAFEV03070000;21270;Item;yes
26406;IAFEV03076000;21270;Item;yes
26417;IAFEV03110000;21270;Item;yes
26420;IAFEV03108000;21270;Item;yes
26426;IAFEV03125000;21270;Item;yes
26429;IAFEV03140000;21270;Item;yes
26441;IAFEV03114000;21270;Item;yes
26446;IAFEV03133000;21270;Item;yes
26448;IAFEV03160000;21270;Item;yes
25687;IAFEV03089000;21270;Item;yes
26338;IAFEV04018000;21271;Item;yes
26345;IAFEV04025000;21271;Item;yes
26348;IAFEV04032000;21271;Item;yes
26352;IAFEV04030000;21271;Item;yes
26353;IAFEV04028000;21271;Item;yes
26358;IAFEV04042000;21271;Item;yes
26361;IAFEV04035000;21271;Item;yes
26373;IAFEV04040000;21271;Item;yes
26375;IAFEV04048000;21271;Item;yes
26384;IAFEV04054000;21271;Item;yes
26400;IAFEV04060000;21271;Item;yes
26404;IAFEV04064000;21271;Item;yes
26424;IAFEV04089000;21271;Item;yes
26438;IAFEV04108000;21271;Item;yes
26445;IAFEV04102000;21271;Item;yes
26450;IAFEV04114000;21271;Item;yes
26451;IAFEV04006000;21271;Item;yes
26460;IAFEV04080000;21271;Item;yes
26461;IAFEV04010000;21271;Item;yes
26462;IAFEV04110000;21271;Item;yes
26471;IAFEV04015000;21271;Item;yes
26472;IAFEV04133000;21271;Item;yes
26475;IAFEV04140000;21271;Item;yes
26478;IAFEV04160000;21271;Item;yes
26485;IAFEV04168000;21271;Item;yes
27782;IAFEV04012000;21271;Item;yes
27785;IAFEV04022000;21271;Item;yes
27786;IAFEV04076000;21271;Item;yes
27787;IAFEV04125000;21271;Item;yes
26362;IAFEV05114000;21272;Item;yes
26365;IAFEV05076000;21272;Item;yes
26367;IAFEV05089000;21272;Item;yes
26368;IAFEV05108000;21272;Item;yes
26370;IAFEV05168000;21272;Item;yes
26371;IAFEV05140000;21272;Item;yes
26487;IAFEV05018000;21272;Item;yes
26492;IAFEV05022000;21272;Item;yes
26493;IAFEV05028000;21272;Item;yes
26498;IAFEV05035000;21272;Item;yes
26499;IAFEV05042000;21272;Item;yes
26501;IAFEV05048000;21272;Item;yes
26503;IAFEV05054000;21272;Item;yes
26506;IAFEV05070000;21272;Item;yes
26507;IAFEV05064000;21272;Item;yes
26514;IAFEV05060000;21272;Item;yes
27795;IAFEV05125000;21272;Item;yes
33078;IAFEV05032000;21272;Item;yes
33197;IAFEV05025000;21272;Item;yes
26372;IAFEV06012000;21273;Item;yes
26380;IAFEV06010000;21273;Item;yes
26382;IAFEV06015000;21273;Item;yes
26386;IAFEV06022000;21273;Item;yes
26393;IAFEV06028000;21273;Item;yes
26394;IAFEV06018000;21273;Item;yes
26396;IAFEV06035000;21273;Item;yes
26403;IAFEV06042000;21273;Item;yes
26410;IAFEV06054000;21273;Item;yes
26413;IAFEV06048000;21273;Item;yes
26423;IAFEV06060000;21273;Item;yes
26432;IAFEV06064000;21273;Item;yes
26433;IAFEV06070000;21273;Item;yes
26434;IAFEV06076000;21273;Item;yes
26447;IAFEV06089000;21273;Item;yes
26452;IAFEV06108000;21273;Item;yes
26453;IAFEV06140000;21273;Item;yes
26454;IAFEV06102000;21273;Item;yes
26458;IAFEV06114000;21273;Item;yes
26464;IAFEV06160000;21273;Item;yes
31929;IAFEV06133000;21273;Item;yes
31930;IAFEV06168000;21273;Item;yes
33077;IAFEV06125000;21273;Item;yes
26238;IAFEV01012600;21264;Item;yes
26249;IAFEV01015600;21264;Item;yes
26257;IAFEV01018600;21264;Item;yes
26260;IAFEV01042600;21264;Item;yes
26264;IAFEV01028600;21264;Item;yes
26272;IAFEV01022600;21264;Item;yes
26277;IAFEV01035600;21264;Item;yes
26292;IAFEV01060600;21264;Item;yes
26298;IAFEV01048600;21264;Item;yes
26310;IAFEV01089600;21264;Item;yes
26311;IAFEV01076600;21264;Item;yes
32337;IAFEV01054609;21264;Item;yes
26284;IAFEV02015600;21265;Item;yes
26290;IAFEV02022600;21265;Item;yes
26291;IAFEV02028600;21265;Item;yes
26295;IAFEV02018600;21265;Item;yes
26305;IAFEV02035600;21265;Item;yes
26317;IAFEV02042600;21265;Item;yes
26320;IAFEV02048600;21265;Item;yes
26331;IAFEV02054600;21265;Item;yes
26336;IAFEV02064600;21265;Item;yes
26341;IAFEV02060600;21265;Item;yes
26346;IAFEV02076600;21265;Item;yes
